"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US72135","Toa Alta Municipio, Puerto Rico","23785","1130","12.7","3.4","10.1","3.8","11.2","3.5","10.8","3.0","14.9","4.4","12.8","5.1","12.0","4.4","8.1","3.3","5.1","3.0","2.2","1.7","40321","4984","57061","6876","53.0","(X)","(X)","(X)","(X)","(X)","17033","1496","5.6","2.9","5.3","3.1","13.2","4.5","12.6","3.6","16.4","5.3","14.5","6.0","14.3","5.3","8.2","4.3","6.9","4.3","3.1","2.4","45239","7942","66539","9263","(X)","(X)","53.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64758","13225","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6752","1431","33.5","9.2","23.5","10.4","11.9","5.8","4.9","4.3","11.6","6.6","7.1","6.3","2.6","4.1","4.4","5.2","0.6","1.1","0.0","4.0","13915","1491","25105","5752","(X)","(X)","(X)","(X)","45.5","(X)",
"0500000US72137","Toa Baja Municipio, Puerto Rico","28674","1557","15.0","3.6","12.6","3.6","14.5","2.9","10.1","3.1","13.1","4.0","15.7","4.0","12.1","4.1","3.3","1.9","1.3","1.3","2.3","1.5","33420","5376","46410","4670","27.1","(X)","(X)","(X)","(X)","(X)","16456","1833","9.3","4.1","8.6","4.4","14.7","3.8","12.0","4.8","15.8","5.5","17.2","5.3","13.6","5.2","4.0","2.4","1.6","1.8","3.2","2.8","39659","3876","52692","7409","(X)","(X)","30.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50844","9336","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12218","1741","23.4","6.6","17.1","5.6","15.4","4.8","10.7","5.4","12.4","5.2","10.8","5.5","5.7","3.8","2.4","2.9","1.0","1.5","1.1","1.5","21102","4362","34114","5550","(X)","(X)","(X)","(X)","21.2","(X)",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","25028","1458","9.8","3.4","10.8","4.2","16.2","5.1","9.9","4.3","13.6","4.5","17.3","5.1","9.6","3.4","5.3","2.8","4.2","2.2","3.4","2.5","38457","5965","56062","7493","47.8","(X)","(X)","(X)","(X)","(X)","15595","1970","7.3","3.6","3.2","2.4","16.3","6.5","11.4","5.3","13.6","5.6","19.9","6.9","9.5","4.7","7.5","4.2","6.1","3.1","5.4","3.8","48741","7854","69002","10883","(X)","(X)","48.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54170","8303","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9433","1948","14.0","6.8","23.4","8.1","15.9","8.4","8.0","6.7","17.7","8.9","15.6","8.7","2.6","2.5","1.8","2.4","1.0","1.8","0.0","2.9","22083","7539","32352","5667","(X)","(X)","(X)","(X)","46.1","(X)",
"0500000US06001","Alameda County, California","612675","4169","4.1","0.5","3.0","0.4","4.7","0.6","3.4","0.4","6.1","0.6","10.2","0.7","9.3","0.7","15.7","0.8","11.8","0.7","31.7","1.0","129130","3946","173540","3799","33.1","(X)","(X)","(X)","(X)","(X)","392920","6801","1.7","0.4","1.4","0.4","2.8","0.6","2.7","0.5","4.3","0.7","9.1","0.9","9.0","0.8","16.5","1.0","12.6","1.0","39.8","1.4","157557","5609","204418","4701","(X)","(X)","35.5","(X)","(X)","(X)","296239","6833","0.8","0.2","0.7","0.3","1.8","0.4","1.8","0.5","3.2","0.7","6.5","0.9","8.0","0.9","16.0","1.0","13.4","1.2","47.7","1.6","189409","5665","233213","5480","(X)","(X)","(X)","(X)","(X)","(X)","219755","7150","8.4","1.3","6.1","1.1","8.2","1.2","5.3","1.0","9.6","1.3","13.2","1.3","10.2","1.1","14.2","1.5","9.8","1.2","14.8","1.5","72975","3833","107708","4955","(X)","(X)","(X)","(X)","27.5","(X)",
"0500000US06007","Butte County, California","85034","1914","6.5","1.7","4.3","1.4","8.4","2.0","9.7","1.8","11.4","2.0","16.4","2.4","13.3","2.2","15.8","2.4","5.8","1.2","8.4","1.8","65221","3857","87699","5016","38.7","(X)","(X)","(X)","(X)","(X)","46981","2820","5.5","2.0","0.9","0.6","5.9","2.2","7.3","2.4","11.9","3.0","14.3","3.0","12.7","2.7","20.7","3.3","7.9","1.9","12.8","3.2","84803","9976","107120","9481","(X)","(X)","41.0","(X)","(X)","(X)","32463","2540","1.8","1.5","0.3","0.3","2.8","1.3","4.4","2.0","7.8","2.6","13.7","3.4","14.5","3.2","26.5","4.4","10.8","2.5","17.3","4.4","110040","7273","N","N","(X)","(X)","(X)","(X)","(X)","(X)","38053","2727","8.0","2.9","8.7","2.9","13.0","3.3","13.7","3.6","12.5","3.0","16.9","3.8","13.9","3.4","8.3","2.8","2.2","1.0","2.8","1.6","43131","4349","59633","6688","(X)","(X)","(X)","(X)","34.2","(X)",
"0500000US06013","Contra Costa County, California","417686","2837","3.4","0.6","1.7","0.3","3.7","0.7","4.1","0.6","6.0","0.6","10.9","1.1","10.0","0.8","17.0","1.2","13.4","0.9","29.7","1.3","127221","3324","175540","4721","36.6","(X)","(X)","(X)","(X)","(X)","301302","5342","2.1","0.5","1.0","0.4","2.2","0.5","3.3","0.7","4.3","0.7","9.9","1.2","10.1","1.0","16.9","1.2","14.6","1.1","35.5","1.5","150316","4994","197493","5407","(X)","(X)","39.3","(X)","(X)","(X)","229301","5379","1.3","0.5","0.7","0.4","1.3","0.4","2.2","0.6","3.2","0.7","7.0","1.1","8.5","1.0","16.9","1.3","16.0","1.3","42.8","1.7","176425","4495","225969","6452","(X)","(X)","(X)","(X)","(X)","(X)","116384","5536","7.5","1.6","3.6","1.0","8.4","1.7","7.0","1.6","10.4","1.5","16.4","2.5","10.3","1.6","16.4","2.2","8.1","1.7","11.8","2.0","70813","3986","105455","7917","(X)","(X)","(X)","(X)","27.4","(X)",
"0500000US06017","El Dorado County, California","79852","1891","3.3","1.0","1.5","0.7","3.7","1.3","4.8","1.3","9.5","2.0","10.8","2.0","11.4","2.0","18.3","2.2","11.1","1.8","25.5","2.1","109552","9134","149756","7092","38.8","(X)","(X)","(X)","(X)","(X)","55991","2740","1.7","0.9","1.1","0.8","2.9","1.6","2.2","1.0","6.3","1.8","8.5","1.8","11.5","2.5","20.6","3.0","13.0","2.2","32.3","2.9","138882","8046","175969","8889","(X)","(X)","39.2","(X)","(X)","(X)","46555","2558","1.3","0.9","0.3","0.4","2.6","1.7","1.5","0.9","5.6","2.1","7.4","2.0","11.3","2.6","19.8","3.0","13.9","2.4","36.2","3.4","150129","4184","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23861","2402","7.1","2.4","4.0","1.9","6.2","2.3","10.5","3.6","17.1","5.2","16.9","4.8","11.2","4.0","12.6","4.2","6.7","2.7","7.7","3.0","58810","11581","82013","8834","(X)","(X)","(X)","(X)","34.8","(X)",
"0500000US06019","Fresno County, California","331460","2670","5.6","0.8","4.8","0.7","7.2","0.8","6.5","0.9","10.7","1.1","14.9","1.4","12.1","1.2","19.2","1.2","8.6","0.8","10.4","1.0","75585","3519","97893","2610","45.5","(X)","(X)","(X)","(X)","(X)","238183","5320","4.7","0.8","3.0","0.8","6.3","1.0","6.2","1.0","9.6","1.1","14.7","1.4","11.8","1.0","21.5","1.5","9.3","1.1","12.9","1.2","86543","4769","108079","2967","(X)","(X)","48.1","(X)","(X)","(X)","151752","5495","1.6","0.7","1.4","0.6","4.0","0.9","4.3","1.0","7.9","1.2","13.0","1.8","12.6","1.3","24.6","1.7","12.4","1.5","18.1","1.8","108424","5010","132013","4239","(X)","(X)","(X)","(X)","(X)","(X)","93277","5123","10.3","1.9","9.9","2.0","10.4","2.0","8.6","1.7","14.8","2.3","14.8","2.4","11.8","2.1","12.0","2.0","4.3","1.2","3.1","1.2","45351","3736","62572","4521","(X)","(X)","(X)","(X)","35.9","(X)",
"0500000US06023","Humboldt County, California","55558","1554","6.2","1.9","4.7","1.5","11.5","2.0","9.7","2.2","10.7","2.3","20.0","3.3","10.4","2.5","11.3","2.4","7.9","2.0","7.7","1.9","58124","3693","81852","5468","42.3","(X)","(X)","(X)","(X)","(X)","29436","2062","3.2","1.8","3.1","1.8","4.4","1.6","6.8","3.0","9.6","2.8","19.3","4.3","13.5","3.8","16.1","3.9","12.4","3.1","11.5","3.3","81260","7054","105371","7926","(X)","(X)","42.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96592","14883","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26122","2123","10.9","3.6","6.9","2.4","19.4","4.6","13.6","3.9","12.6","4.0","19.8","4.1","6.5","2.9","4.6","1.9","3.2","2.2","2.6","1.9","34110","4471","52025","7093","(X)","(X)","(X)","(X)","40.9","(X)",
"0500000US06025","Imperial County, California","51165","1316","5.7","1.9","4.6","1.6","10.9","2.7","9.1","2.4","12.5","2.9","17.1","3.3","14.5","3.0","13.3","2.8","6.5","2.1","5.8","2.0","60749","3917","79640","6139","41.4","(X)","(X)","(X)","(X)","(X)","38347","2100","3.7","1.8","3.0","1.5","8.6","2.1","8.6","2.4","13.0","2.8","15.9","3.0","18.4","4.2","13.9","3.1","7.3","2.6","7.6","2.7","71633","4983","89711","7616","(X)","(X)","43.3","(X)","(X)","(X)","25552","2020","1.6","1.4","1.3","1.2","6.3","2.4","5.4","2.4","11.2","3.5","16.9","4.0","20.0","5.0","15.5","3.8","10.6","3.9","11.2","4.0","84089","6727","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12818","2099","11.9","5.2","10.9","4.5","19.1","7.9","10.8","4.4","13.1","7.0","17.4","7.9","4.1","2.5","8.9","5.4","3.7","2.7","0.0","1.6","31417","7027","45246","6262","(X)","(X)","(X)","(X)","34.3","(X)",
"0500000US06029","Kern County, California","292654","2694","5.3","0.7","4.0","0.6","7.5","0.9","7.2","0.9","11.6","0.9","16.5","1.4","12.2","1.1","18.3","1.2","8.9","0.9","8.7","1.0","71596","2131","93325","3080","42.6","(X)","(X)","(X)","(X)","(X)","220028","3894","4.5","0.9","2.5","0.6","6.5","0.9","6.8","0.9","11.1","1.2","17.1","1.5","12.8","1.4","19.2","1.4","9.9","1.1","9.6","1.2","77645","4166","99463","3787","(X)","(X)","44.6","(X)","(X)","(X)","140162","4743","2.5","0.8","1.1","0.4","4.2","1.1","4.1","1.0","9.7","1.3","14.4","1.8","13.7","1.7","23.7","2.0","13.1","1.6","13.5","1.7","100479","4051","119206","5049","(X)","(X)","(X)","(X)","(X)","(X)","72626","3607","11.3","1.9","9.3","1.9","13.5","2.4","10.3","1.9","11.8","1.7","16.5","2.5","8.6","1.7","11.9","2.2","3.2","1.1","3.6","1.5","40407","3255","59958","4264","(X)","(X)","(X)","(X)","34.2","(X)",
"0500000US06031","Kings County, California","45561","1015","3.2","1.5","4.0","1.5","6.8","2.3","7.5","2.4","10.7","2.6","18.6","3.5","11.6","2.6","17.7","3.2","11.0","3.2","8.8","2.4","73954","6413","94737","6577","42.6","(X)","(X)","(X)","(X)","(X)","34703","1915","2.4","1.3","1.3","0.8","5.1","2.1","6.7","2.3","11.7","3.3","20.2","3.9","11.7","3.2","18.6","3.6","11.9","3.8","10.6","3.1","80522","8293","102810","7832","(X)","(X)","43.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109618","18405","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10858","1450","9.7","5.5","12.8","5.1","12.8","6.7","11.3","7.2","11.5","4.8","13.6","6.0","10.4","4.7","10.6","4.3","4.7","2.6","2.6","2.6","38738","7671","57319","8366","(X)","(X)","(X)","(X)","36.6","(X)",
"0500000US06033","Lake County, California","27912","1460","5.3","2.7","8.5","3.6","10.9","3.4","12.1","4.7","12.0","3.3","18.6","4.2","8.6","3.2","12.0","4.4","6.3","3.1","5.7","2.9","51434","8349","72686","10448","32.4","(X)","(X)","(X)","(X)","(X)","15047","1964","3.7","3.5","6.0","4.2","8.7","3.7","3.6","3.7","13.0","5.0","18.5","5.5","9.7","3.6","20.1","7.7","7.8","4.6","8.8","4.3","68631","12294","92462","14339","(X)","(X)","37.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92699","22501","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12865","2077","7.3","3.8","13.0","5.6","12.9","5.3","22.0","8.1","12.0","5.4","17.2","6.5","8.1","4.6","2.6","2.2","3.2","3.4","1.7","2.8","31644","3566","45860","8591","(X)","(X)","(X)","(X)","25.1","(X)",
"0500000US06037","Los Angeles County, California","3485810","9476","5.4","0.2","3.5","0.2","5.4","0.2","5.4","0.2","8.5","0.3","13.9","0.3","11.8","0.3","17.6","0.4","10.5","0.3","17.9","0.3","90845","839","128591","1251","41.0","(X)","(X)","(X)","(X)","(X)","2244445","17032","3.4","0.2","1.7","0.2","4.3","0.3","4.9","0.3","8.3","0.3","13.6","0.4","12.3","0.4","18.7","0.4","11.7","0.4","21.2","0.5","102498","1393","144515","1692","(X)","(X)","44.8","(X)","(X)","(X)","1486121","19055","1.7","0.2","0.9","0.1","3.0","0.3","3.5","0.3","6.5","0.4","11.4","0.5","11.2","0.5","19.4","0.5","14.1","0.4","28.3","0.7","127806","2140","173090","2320","(X)","(X)","(X)","(X)","(X)","(X)","1241365","15897","10.1","0.6","7.3","0.5","8.2","0.5","7.2","0.5","9.8","0.6","14.8","0.7","11.0","0.6","14.6","0.7","7.0","0.4","10.2","0.5","61622","955","91623","2116","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US06039","Madera County, California","47641","1369","2.7","1.0","3.3","1.4","8.1","2.1","7.8","2.4","13.1","2.6","17.3","3.8","13.3","2.5","16.3","2.8","8.0","2.2","10.1","2.8","72125","5094","99779","8089","48.2","(X)","(X)","(X)","(X)","(X)","36842","2070","2.7","1.4","2.5","1.5","6.9","2.1","7.6","3.0","12.1","3.2","16.5","4.3","14.9","3.1","16.1","3.3","9.8","2.7","11.0","3.2","77988","7607","103726","8789","(X)","(X)","49.0","(X)","(X)","(X)","24280","2134","0.9","0.6","1.7","1.8","2.2","1.4","5.8","3.8","12.4","3.9","15.5","4.9","16.2","4.2","19.6","4.1","12.0","3.7","13.6","3.9","89480","6477","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10799","1720","7.7","3.3","6.6","4.0","16.2","6.3","10.9","4.6","16.6","6.1","15.3","6.1","9.2","4.7","13.0","5.9","0.7","1.6","3.7","4.2","42036","8160","69442","19243","(X)","(X)","(X)","(X)","37.6","(X)",
"0500000US06041","Marin County, California","101974","1867","3.0","0.8","2.3","0.9","3.3","1.1","4.5","1.3","5.9","1.5","9.4","2.0","8.9","1.8","13.6","1.8","9.7","1.9","39.3","2.7","147017","11094","235070","13432","38.1","(X)","(X)","(X)","(X)","(X)","62466","3187","1.6","0.8","0.4","0.4","2.1","1.2","2.5","1.4","2.9","1.4","8.0","2.3","6.0","1.4","14.3","2.5","10.2","2.4","51.9","3.1","210424","13756","300610","18088","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","246957","19660","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39508","3131","5.9","1.9","5.5","2.2","4.8","1.9","8.3","2.4","11.5","3.2","13.0","3.3","13.2","3.7","12.3","2.9","8.5","2.6","17.0","3.5","77475","9787","124288","13316","(X)","(X)","(X)","(X)","36.2","(X)",
"0500000US06045","Mendocino County, California","35865","1405","6.4","2.6","6.4","3.0","11.1","3.4","5.7","2.1","8.8","3.1","15.8","4.2","9.5","3.2","19.5","4.6","9.1","3.1","7.8","2.8","69264","9849","87608","8468","40.8","(X)","(X)","(X)","(X)","(X)","19055","1865","1.4","1.2","1.2","1.3","7.4","4.4","5.8","2.7","8.7","4.3","17.5","5.7","11.6","4.6","22.5","6.1","12.1","4.6","11.7","4.4","94010","14497","109903","11830","(X)","(X)","44.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","110767","16512","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16810","1886","12.2","5.6","12.7","6.1","15.4","5.7","7.1","3.5","9.0","4.1","12.9","5.2","9.7","4.7","13.5","6.2","4.6","3.0","2.9","2.4","37987","12521","58889","8722","(X)","(X)","(X)","(X)","36.5","(X)",
"0500000US06047","Merced County, California","87632","1434","5.6","1.5","5.3","1.5","6.7","1.6","9.4","2.0","12.2","2.3","19.4","2.7","12.3","2.0","14.2","1.9","7.9","1.6","7.1","1.4","64980","3226","84255","4246","45.0","(X)","(X)","(X)","(X)","(X)","60819","2291","4.0","1.5","3.2","1.2","4.7","1.6","7.9","2.4","10.4","2.4","22.7","3.2","13.1","2.6","16.2","2.9","9.7","2.0","8.0","1.8","71841","4253","93622","5089","(X)","(X)","45.4","(X)","(X)","(X)","39707","2395","2.2","1.2","1.6","1.2","3.3","1.8","6.6","2.9","9.1","3.1","22.5","4.3","12.8","2.8","21.3","4.0","11.5","2.6","8.9","2.0","83485","7874","105266","6566","(X)","(X)","(X)","(X)","(X)","(X)","26813","2355","11.8","3.8","11.6","4.2","12.7","4.1","13.7","4.4","14.3","4.3","14.1","4.5","6.9","2.2","8.7","2.4","4.0","2.7","2.1","1.3","35151","5472","52836","6304","(X)","(X)","(X)","(X)","40.6","(X)",
"0500000US06053","Monterey County, California","132591","1848","4.4","1.0","2.8","1.0","5.3","1.0","5.9","1.4","8.0","1.2","14.6","1.4","11.9","1.5","20.9","1.9","11.0","1.4","15.3","1.5","93290","4462","122012","4429","36.6","(X)","(X)","(X)","(X)","(X)","97927","2781","3.1","1.0","2.4","1.1","4.3","1.2","5.3","1.5","8.4","1.6","12.9","1.6","11.1","1.9","23.3","2.4","12.8","1.9","16.4","1.8","104743","7218","130856","5678","(X)","(X)","36.3","(X)","(X)","(X)","65639","3199","1.1","0.5","0.7","0.6","2.7","1.1","3.6","1.3","5.5","1.7","12.1","2.2","10.1","2.1","28.2","2.9","14.4","2.3","21.6","2.6","124781","5678","156365","8269","(X)","(X)","(X)","(X)","(X)","(X)","34664","2486","10.6","2.7","4.8","2.3","9.5","2.7","9.4","3.2","8.8","2.6","18.2","3.1","12.5","3.3","13.1","3.2","5.4","1.8","7.7","2.7","60442","6609","80348","7142","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US06055","Napa County, California","49477","1365","2.0","0.9","1.6","0.9","4.2","1.4","4.7","1.6","5.7","1.7","12.2","2.4","10.6","2.3","18.1","2.9","13.2","2.4","27.7","3.3","122754","8747","173382","12684","35.7","(X)","(X)","(X)","(X)","(X)","31626","1939","0.8","0.7","0.2","0.4","2.3","1.6","4.1","2.3","2.9","1.2","8.1","2.8","8.9","2.8","19.2","3.8","19.2","4.1","34.3","4.3","156800","13907","196224","14451","(X)","(X)","38.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","171325","15698","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17851","1865","4.7","2.3","4.1","2.3","7.6","3.2","7.1","3.1","10.8","3.8","19.3","5.0","13.3","4.3","16.6","5.0","4.8","2.2","11.9","4.0","68462","6562","122368","21514","(X)","(X)","(X)","(X)","28.0","(X)",
"0500000US06057","Nevada County, California","44052","1797","5.2","2.0","2.0","1.2","5.5","2.0","5.7","2.1","7.2","2.4","12.8","2.8","9.1","2.4","18.8","3.5","13.1","2.7","20.7","3.1","103703","7857","139006","12249","34.5","(X)","(X)","(X)","(X)","(X)","27258","2400","3.0","2.3","1.3","1.3","2.7","2.0","3.6","2.4","4.8","2.8","12.1","3.3","8.6","2.9","19.9","4.6","14.8","3.3","29.4","4.2","133182","16419","167364","17292","(X)","(X)","35.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","146997","14321","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16794","2204","8.7","3.2","4.1","2.8","12.2","4.8","9.7","4.1","10.5","3.9","15.2","5.0","12.0","5.2","11.8","4.3","10.2","5.2","5.6","2.5","58310","14046","84862","13680","(X)","(X)","(X)","(X)","27.6","(X)",
"0500000US06059","Orange County, California","1098129","5919","4.1","0.4","2.1","0.2","3.6","0.3","4.0","0.4","6.5","0.4","11.2","0.5","11.6","0.6","18.9","0.6","12.7","0.6","25.4","0.8","115229","2197","154043","2594","41.7","(X)","(X)","(X)","(X)","(X)","775345","8835","2.5","0.4","1.2","0.2","2.9","0.4","3.4","0.4","5.8","0.5","10.3","0.6","10.7","0.7","19.4","0.7","13.9","0.7","29.9","0.9","131404","2704","171034","3034","(X)","(X)","43.4","(X)","(X)","(X)","577537","10539","1.4","0.3","0.7","0.2","2.3","0.4","2.4","0.4","4.5","0.5","8.5","0.6","9.4","0.8","19.0","0.9","15.3","0.8","36.5","1.0","154054","2739","194445","3605","(X)","(X)","(X)","(X)","(X)","(X)","322784","8617","8.7","0.9","4.5","0.8","6.0","0.9","6.0","0.8","9.5","1.2","14.5","1.1","13.0","1.2","17.7","1.5","8.5","0.9","11.6","1.2","76218","2946","102344","3736","(X)","(X)","(X)","(X)","34.9","(X)",
"0500000US06061","Placer County, California","164093","2629","3.5","0.9","2.6","0.8","2.5","0.6","3.8","0.9","6.8","1.1","13.3","1.6","10.8","1.4","19.8","1.7","13.8","1.4","23.1","1.6","115442","5906","146101","4806","34.9","(X)","(X)","(X)","(X)","(X)","118828","3648","1.9","0.8","1.3","0.6","1.6","0.6","2.7","0.9","5.4","1.3","10.3","1.8","10.4","1.6","20.8","2.1","16.3","1.9","29.2","2.0","138676","6216","167527","6511","(X)","(X)","36.0","(X)","(X)","(X)","96084","3839","1.2","0.7","1.1","0.6","1.4","0.6","1.7","0.7","4.2","1.2","8.1","1.8","9.3","1.7","21.5","2.6","17.4","2.2","34.0","2.1","153209","6280","N","N","(X)","(X)","(X)","(X)","(X)","(X)","45265","3240","7.7","2.4","6.2","2.1","5.5","1.7","6.8","1.9","11.6","2.7","21.7","3.8","11.4","2.5","16.4","2.9","6.7","2.2","5.9","1.7","61108","4006","82746","6780","(X)","(X)","(X)","(X)","30.4","(X)",
"0500000US06065","Riverside County, California","797569","5613","4.1","0.5","2.3","0.3","5.0","0.5","5.0","0.5","9.1","0.6","14.8","0.8","12.3","0.8","20.1","0.9","12.1","0.8","15.2","0.7","93172","2315","119245","2154","38.6","(X)","(X)","(X)","(X)","(X)","592840","9005","2.8","0.4","1.0","0.2","3.2","0.5","4.0","0.5","8.3","0.8","14.8","0.9","13.1","1.0","21.8","1.2","13.7","1.0","17.4","0.9","104129","2399","129854","2571","(X)","(X)","39.6","(X)","(X)","(X)","423440","8035","1.3","0.4","0.7","0.2","2.4","0.4","2.7","0.5","6.4","0.8","12.9","1.1","12.2","1.0","23.3","1.3","16.3","1.2","21.8","1.2","121967","3607","146996","3280","(X)","(X)","(X)","(X)","(X)","(X)","204729","7404","9.7","1.3","6.0","1.0","11.2","1.5","9.2","1.0","13.0","1.5","16.2","1.5","10.9","1.2","11.6","1.5","5.5","1.1","6.6","1.0","51082","2475","76688","4014","(X)","(X)","(X)","(X)","33.6","(X)",
"0500000US06067","Sacramento County, California","578787","3224","4.8","0.6","2.9","0.4","5.0","0.6","4.5","0.5","8.0","0.6","14.6","0.9","12.9","0.8","19.9","0.9","11.3","0.6","15.9","0.8","94087","2991","119881","2708","38.0","(X)","(X)","(X)","(X)","(X)","374173","6300","3.0","0.6","1.8","0.4","3.2","0.5","3.8","0.5","6.8","0.7","13.0","1.2","13.2","1.0","21.6","1.4","13.2","0.9","20.3","1.2","108665","2762","137281","3740","(X)","(X)","41.6","(X)","(X)","(X)","263702","6878","1.4","0.5","1.3","0.4","2.2","0.5","3.2","0.6","4.7","0.7","10.9","1.2","12.8","1.1","22.0","1.7","15.8","1.1","25.8","1.5","128305","4104","156197","4631","(X)","(X)","(X)","(X)","(X)","(X)","204614","6587","9.3","1.4","4.9","0.8","8.6","1.4","6.3","1.0","11.2","1.1","18.1","1.5","12.7","1.2","16.6","1.3","6.8","1.0","5.5","1.0","61946","2259","79338","3351","(X)","(X)","(X)","(X)","30.0","(X)",
"0500000US06069","San Benito County, California","21057","536","7.3","4.2","0.4","0.6","1.2","0.9","2.9","2.5","7.7","3.4","11.4","3.8","11.8","3.6","23.5","4.6","13.6","3.6","20.3","4.7","114011","12320","137153","15336","36.3","(X)","(X)","(X)","(X)","(X)","17830","963","4.2","3.9","0.1","0.1","2.0","1.6","4.1","3.2","8.5","3.8","9.0","4.3","12.6","4.3","25.5","5.6","12.1","4.1","21.9","5.4","115520","13165","133450","12592","(X)","(X)","36.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","134293","16450","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3227","917","24.4","15.0","2.3","3.7","4.7","4.3","2.6","2.9","6.3","4.7","18.3","12.5","7.0","4.4","16.9","13.3","8.0","6.8","9.7","9.4","62412","22080","132143","84674","(X)","(X)","(X)","(X)","33.6","(X)",
